SATD_id,Commit_id,Project_id,Satd_type,v1_comment,v2_comment
11653,b245d03078aab80e63cc68fee8c4a1503a73b9d5,3,SATD_REMOVED,TODO: use source roots,"(non-Javadoc)
@see org.apache.maven.reporting.MavenReport#getOutputName()"
11654,b245d03078aab80e63cc68fee8c4a1503a73b9d5,3,SATD_REMOVED,TODO: explicit output directory when it is back,"(non-Javadoc)
@see org.apache.maven.reporting.MavenReport#getOutputName()"
11692,444a413bd9a5510ff8db12ba46de42b51c945601,3,SATD_REMOVED,TODO: not the best solution. Perhaps a mojo tag that causes the plugin manager to populate project reports instead?,None
11708,b71badcbdafc6a5dc09b9624b42e96ee20756975,3,SATD_REMOVED,"TODO: include dependencies marked for distribution under certain formats
TODO: how, might we plug this into an installer, such as NSIS?
TODO: allow file mode specifications?",None
11709,b71badcbdafc6a5dc09b9624b42e96ee20756975,3,CLASS_OR_METHOD_CHANGED,"TODO: include dependencies marked for distribution under certain formats
TODO: how, might we plug this into an installer, such as NSIS?
TODO: allow file mode specifications?","TODO: include dependencies marked for distribution under certain formats
TODO: how, might we plug this into an installer, such as NSIS?
TODO: allow file mode specifications?"
11710,b71badcbdafc6a5dc09b9624b42e96ee20756975,3,SATD_REMOVED,TODO: use component roles? Can we do that in a mojo?,None
11711,b71badcbdafc6a5dc09b9624b42e96ee20756975,3,CLASS_OR_METHOD_CHANGED,TODO: use component roles? Can we do that in a mojo?,TODO: use component roles? Can we do that in a mojo?
11722,901adbc80ea9491d03ff347c6a1deed292489bb8,3,SATD_REMOVED,TODO: cat to file is temporary until the ssh executor is fixed to deal with output,None
11768,eac4ca45d70990815e5d0899018e4033104a343b,3,CLASS_OR_METHOD_CHANGED,"$NON-NLS-1$
$NON-NLS-1$
@todo this is the default, find real ejb version from dependencies","$NON-NLS-1$
$NON-NLS-1$
@todo this is the default, find real ejb version from dependencies"
11769,eac4ca45d70990815e5d0899018e4033104a343b,3,SATD_REMOVED,"@todo direct optional artifacts are not included in the list returned by project.getTestArtifacts()
.classpath should include ANY direct dependency, and optional dependencies are required to compile",None
11888,092e258d4a324d33a2121a819446e14573ddcbaa,3,SATD_MOVED_FILE,"TODO: how can we let the WAR/EJBs plugin hook in and provide this?
TODO: merge in ejb-module, etc.","TODO: how can we let the WAR/EJBs plugin hook in and provide this?
TODO: merge in ejb-module, etc."
11889,092e258d4a324d33a2121a819446e14573ddcbaa,3,SATD_MOVED_FILE,"TODO: this is bad - reproducing war plugin defaults, etc!
--> this is where the OGNL out of a plugin would be helpful as we could run package first and
grab stuff from the mojo","TODO: this is bad - reproducing war plugin defaults, etc!
--> this is where the OGNL out of a plugin would be helpful as we could run package first and
grab stuff from the mojo"
11890,092e258d4a324d33a2121a819446e14573ddcbaa,3,SATD_MOVED_FILE,TODO: should derive from web.xml - does IDEA do this if omitted?,TODO: should derive from web.xml - does IDEA do this if omitted?
11891,092e258d4a324d33a2121a819446e14573ddcbaa,3,SATD_REMOVED,TODO: to FileUtils,None
11892,092e258d4a324d33a2121a819446e14573ddcbaa,3,SATD_REMOVED,TODO: some xpath may actually be more appropriate here,None
11900,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,TODO: Replace this by FileUtils.getDefaultExcludes() when maven will use plexus-utils-1.2,None
11901,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,"Sort projectInfos and projectReports with the default locale setted
TODO Beautify the output by sorting with each current locale",None
11902,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,"TODO: avoid this hardcoding - the resources dir might be elsewhere. We should really test for duplicate targets, not guess at what source files will be html.
add the site resources directory to the default exclude list",None
11903,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,"TODO: Be good to generate a module's summary page thats referenced off the
Modules menu item.",None
11904,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,TODO: can we replace these with an XML tag?,None
11905,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,Not running reactor - search for the projects manually,For external reports
11906,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,TODO: we should use a workspace API that would know if it was in the repository already or not,For external reports
11907,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,"TODO: this is a bit crude - proper type, or proper handling as metadata rather than an artifact in 2.1?",For external reports
11908,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,TODO How to handle i18n?,None
11909,69de1183fc5248753381dec18b47df991ec44821,3,SATD_REMOVED,"TODO: plexus-archiver, if it could do the excludes",None
11935,a74fcb231d7407475b2acdbc2da834159f12dd65,3,SATD_REMOVED,TODO: should derive from web.xml - does IDEA do this if omitted?,None
11939,6e65dddf8cdca178df1e54ebe6c87274b9f5c380,3,SATD_REMOVED,TODO should this break the build?,None
11970,7cd9aae10d6b3a8e5a2cfb2bc892534b397f7b23,3,SATD_CHANGED,"TODO: Ulgy hack below. Changing the directory should be enough for changing the values of all other
properties depending on it!","TODO: Ugly hack below. Changing the directory should be enough for changing the values of all other
properties depending on it!"
11971,7cd9aae10d6b3a8e5a2cfb2bc892534b397f7b23,3,SATD_REMOVED,"Note: Ideally we should add the new compile source root at the same place as the
one we'e removing but Theres no API for this...",None
12059,d390f0a2f9a3034868043a0ba4c706d20c60c5ee,3,SATD_REMOVED,TODO: assertions,None
12060,d390f0a2f9a3034868043a0ba4c706d20c60c5ee,3,SATD_REMOVED,TODO: separate release POM generation?,None
12061,d390f0a2f9a3034868043a0ba4c706d20c60c5ee,3,CLASS_OR_METHOD_CHANGED,"TODO: rewrite parent
TODO: rewrite SCM
TODO: rewrite dependencies
TODO: rewrite dependency management
TODO: rewrite extensions
TODO: rewrite plugins, plugin management
TODO: rewrite reporting plugins","TODO: rewrite parent
TODO: rewrite SCM
TODO: rewrite dependencies
TODO: rewrite dependency management
TODO: rewrite extensions
TODO: rewrite plugins, plugin management
TODO: rewrite reporting plugins"
12069,26be9876097506a175da09fdf1fc5941a9f97116,3,CLASS_OR_METHOD_CHANGED,TODO: what about if version is inherited? shouldnt prompt...,TODO: what about if version is inherited? shouldnt prompt...
12070,26be9876097506a175da09fdf1fc5941a9f97116,3,SATD_CHANGED,"TODO: rewrite SCM
TODO: rewrite dependency management
TODO: rewrite extensions
TODO: rewrite plugins, plugin management
TODO: rewrite reporting plugins","TODO: rewrite SCM
TODO: rewrite extensions
TODO: rewrite plugins, plugin management
TODO: rewrite reporting plugins"
12071,26be9876097506a175da09fdf1fc5941a9f97116,3,SATD_REMOVED,"We are only looking at dependencies external to the project - ignore anything found in the reactor as
its version will be updated
TODO: will it? what if it is a different snapshot version to the one being updated in the reactor?","We are only looking at dependencies external to the project - ignore anything found in the reactor as
its version will be updated"
12134,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,"TODO: we need to get a reference to the maven component and use that so this
will work purely in an embedded mode. Not sure how to pass the release setting to the plugin in that
instance though - still via -D, or is there a better way?",None
12135,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,"accept both space and comma, so the old way still work","Note that the working directory here is not the same as in the release configuration, so dont reuse that"
12136,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,TODO [!]: double check if these are the expected behaviours,None
12140,8b3b79e6ef4916b87e51510cf29cb65739f39631,3,SATD_CHANGED,"TODO [!]: prep goals not configurable
TODO [!]: resume not configured
TODO: move to abstract?","TODO [!]: prep goals not configurable
TODO [!]: resume not configured"
12142,8b3b79e6ef4916b87e51510cf29cb65739f39631,3,SATD_REMOVED,"TODO [!]: SCM URL is coming from the store but it probably needs to be read from every project instead
TODO [!]: prepare release mojo needs to set this correct to either connection or developerConnection as appropriate - new version doesnt handle it","Currently, we dont deal with multiple SCM locations in a multiproject"
12144,8b3b79e6ef4916b87e51510cf29cb65739f39631,3,CLASS_OR_METHOD_CHANGED,"accept both space and comma, so the old way still work","accept both space and comma, so the old way still work"
12145,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_CHANGED,To change body of implemented methods use File | Settings | File Templates. TODO [!],TODO: sanity check that it is not . or .. or lower
12146,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_CHANGED,To change body of implemented methods use File | Settings | File Templates. TODO [!],"TODO: tag, next poms [!]"
12147,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,"If our dependency specifies an explicit released version, do NOT update
it to the latest released version.  If we depend on a SNAPSHOT that is
being released, we update the version to reflect the newly released version.
TODO Cleaner way to determine snapshot?",None
12148,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_CHANGED,"----------------------------------------------------------------------
We only care about dependencies that we are not processing as part
of the release. Projects in the reactor will be dealt with so we
dont need to worry about them here. We are strictly looking at
dependencies that are external to this project.
----------------------------------------------------------------------",TODO [!]: differentiate failures from exceptions
12149,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,"Really each of the scm providers should support something which returns the supported
characters & lengths supported in tag names.  For now, we'll just assume that CVS is the
only one with the problem with periods.",None
12150,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,"temporary hack to add namespace declaration, not supported by modello/MavenXpp3Writer
MavenXpp3Writer doesnt support writing the xsd declaration, do it manually",None
12151,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,TODO [!] check that callers split parameters that could formerly be comma-separated,None
12152,758af4d0a80050ddb7f179c7b6816d63b8d1ccf1,3,SATD_REMOVED,TODO: do these still stream?,None
12164,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,SATD_REMOVED,"/* hack to avoid problems with sources encoding, this string contains accentuated aeiou in UTF-8 */",None
12165,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,SATD_REMOVED,"}
TODO [!]",nothing to do
12166,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,CLASS_OR_METHOD_CHANGED,"Later, it would be a good idea to introduce a proper workflow tool so that the release can be made up of a
more flexible set of steps.","Later, it would be a good idea to introduce a proper workflow tool so that the release can be made up of a
more flexible set of steps."
12167,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,CLASS_OR_METHOD_CHANGED,TODO: rollback?,TODO: rollback?
12168,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,SATD_REMOVED,"TODO [!]: prep goals not configurable
TODO [!]: resume not configured",None
12169,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,SATD_REMOVED,TODO [!]: fix logging,None
12170,d5c32346773fdffbb7d1fb61552050c9d9bfa5f5,3,SATD_REMOVED,TODO [!]: fix logging,None
12182,49d0fb39446408686654104fcf34901fb830796a,3,SATD_REMOVED,TODO: includes and excludes,None
12183,49d0fb39446408686654104fcf34901fb830796a,3,CLASS_OR_METHOD_CHANGED,TODO: includes and excludes,TODO: includes and excludes
12184,49d0fb39446408686654104fcf34901fb830796a,3,SATD_REMOVED,TODO: this is not mediating dependencies versions - first wins. Is there a way we can do that properly from here?,None
12185,49d0fb39446408686654104fcf34901fb830796a,3,SATD_REMOVED,"TODO: Is there a better way to get the artifact if it is not yet installed in the repo?
reactorProject.getArtifact().getFile() is returning null
tried also the project.getArtifact().getFile() but returning same result",None
12194,c0f9061b71ecdd07fc98307d7631993e857b8923,3,SATD_REMOVED,TODO: svn utils should take care of prepending this,"If the SCM element is not present, only add it if the parent was not mapped (ie, its external to
the release process and so has not been modified, so the values will not be correct on the tag)"
12195,c0f9061b71ecdd07fc98307d7631993e857b8923,3,CLASS_OR_METHOD_CHANGED,TODO: svn utils should take care of prepending this,TODO: svn utils should take care of prepending this
12196,5bb29e60b33c5be8db22d93a665e32ddbacb91a9,3,SATD_REMOVED,TODO: svn utils should take care of prepending this,None
12197,5bb29e60b33c5be8db22d93a665e32ddbacb91a9,3,CLASS_OR_METHOD_CHANGED,TODO: svn utils should take care of prepending this,TODO: svn utils should take care of prepending this
12318,d6354d6bb0804b9d1863b2f4fe27ee69e7e88e3e,3,SATD_CHANGED,"@todo temporary disabled, since it randomically fails due to a different order for dependencies in classpath and
wtpmodules. This is not a problem, since order could be ignored in this test, but we should rewrite the file-comparing
step which at the moment just does line by line comparison
public void testProject7()
throws Exception","@todo temporary disabled, since it randomically fails due to a different order for dependencies in classpath and
wtpmodules. This is not a problem, since order could be ignored in this test, but we should rewrite the file-comparing
step which at the moment just does line by line comparison
public void testProject07()
throws Exception"
12319,d6354d6bb0804b9d1863b2f4fe27ee69e7e88e3e,3,SATD_REMOVED,"@todo temporary disabled, since it randomically fails due to a different order for dependencies in classpath and
wtpmodules. This is not a problem, since order could be ignored in this test, but we should rewrite the file-comparing
step which at the moment just does line by line comparison
public void testProject7()
throws Exception",}
12323,cc13d5365322792a16ca5211086d45cce1f94c66,3,CLASS_OR_METHOD_CHANGED,"TODO: use compiler setting
TODO: use compiler setting
TODO: use compiler setting","TODO: use compiler setting
TODO: use compiler setting
TODO: use compiler setting"
12324,cc13d5365322792a16ca5211086d45cce1f94c66,3,SATD_REMOVED,TODO: property?,include
12325,cc13d5365322792a16ca5211086d45cce1f94c66,3,SATD_REMOVED,TODO: property?,exclude
12330,c96e0d141567cf965e7298b7d8c3f172c3f45c24,3,SATD_REMOVED,"TODO: verify there is a test for this method.
TODO: create test for striping versions too",None
12338,fc8e11f975ef961f05645bdbcf1b6884073a9cb7,3,SATD_REMOVED,"TODO: I'd really prefer to rewrite MavenArchiver as either a
separate manifest creation utility (and to
create an include pom.properties etc into another archiver), or
an implementation of an archiver
(the first is preferable).",None
12365,1e2762ccff52090b8ef40be923b1d7f8d33f429e,3,SATD_REMOVED,TODO: what about wildcards? Just specifying groups? versions?,None
